X,Y,OBJECTID,X,Y,UNITDESC,FULL_ADDRE,COMPKEY,UNITID,COMPTYPE
-76.089715791368064,36.767022471802214,380,12188863.3680571,3447744.76968772,Field Hockey Complex,2181 LANDSTOWN RD,1853550,GC1971-001,14
-76.101127433578668,36.773773990291616,381,12185459.2869406,3450116.96687102,"PS-578; West Pump Station B Contract",2181 RECREATION DR,1839473,GC0313,14
-76.101127433578668,36.773773990291616,382,12185459.2869406,3450116.96687102,Soccer Complex,2181 RECREATION DR,1848669,GC0967,14
-76.097420136706759,36.905909871766262,383,12185320.5453028,3498237.6600637,Lock Haven Park,2185 DINWIDDIE RD,1850813,GC1075,14
-76.02080016351772,36.759876141081513,384,12209111.7516179,3445666.51136434,Southgate Park,2200 HUCKLEBERRY TL,1852241,GC1197,14
-75.987378078369034,36.848958913849955,385,12218036.1343612,3478347.52668328,Museum - Va Beach Center for the Arts,2200 PARKS AV,1868871,GC6698,14
-76.189677912293192,36.768492977190633,386,12159578.4206,3447547.98240888,Centerville Elementary School,2201 CENTERVILLE TP,1816368,GC0009,14
-76.013387171470058,36.753240160874455,387,12211346.2578,3443308.39937526,Three Oaks Elementary School,2201 ELSON GREEN AV,1849863,GC0100-001,14
-76.104382938049795,36.776830554913516,388,12184477.8365932,3451205.24632025,Landstown Middle School,2204 RECREATION DR,1849872,GC0931,14
-75.985062579096052,36.756060794822119,389,12219614.3633077,3444554.78520066,"PS-641; East Pump Station C Contract",2205 ALBUQUERQUE DR,1853630,GC1641,14
-76.008081081801578,36.766010784679942,390,12212777.5457613,3447997.35520845,"PS-608; East Pump Station C Contract",2206 NEWSTEAD DR,1853622,GC1608,14
-76.105548458113503,36.776657339439964,391,12184138.184952,3451133.54208487,Landstown Elementary School,2212 RECREATION DR,1849874,GC0932,14
-76.121080178458939,36.764526205144335,392,12179701.9378215,3446603.18943898,"PS-575; West Pump Station B Contract",2212 SALEM RD,1839575,GC0398,14
-76.137994245228228,36.908271641482628,393,12173439.5374708,3498797.93554682,"PS-307; North Pump Station A Contract",2213 PLEASURE HOUSE RD,1839281,GC0170,14
-76.021229285135689,36.759003565196856,394,12208994.4251532,3445345.62859441,"PS-649; East Pump Station C Contract",2219 PRINCESS ANNE RD,1841760,GC0529,14
-76.105166010262735,36.909012314505155,395,12183027.8453028,3499309.31006371,"PS-306; North Pump Station A Contract",2222 POWHATAN AV,1839280,GC0169,14
-76.061648424389162,36.912584142798885,396,12195713.4729982,3500934.99089061,Cape Story Park,2235 BAYBERRY ST,1848918,GC1009,14
-76.124193399670517,36.764357827382554,397,12178791.8119406,3446518.94187103,"PS-566; West Pump Station B Contract",2235 MARGARET DR,1839570,GC0393,14
-76.058315356681462,36.913513814684855,398,12196678.8479982,3501298.54089061,"PS-201; North Pump Station C Contract",2244 FIRST LANDING LA,1839158,GC0089,14
-76.089651972355341,36.762914326286122,399,12188920.2408998,3446250.02122207,U.S. Field Hockey Complex,2257 LANDSTOWN RD,1852729,GC0969,14
-76.165154296702198,36.844916864145617,400,12166071.4792,3475540.94991279,"PS-356; North Pump Station A Contract",226 CLEARFIELD AV,1839471,GC0311,14
-76.142340529931403,36.789416966630213,401,12173249.7884997,3455506.48908043,City Wide Programs Office,2289 LYNNHAVEN PW,1841890,GC0640,14
-76.143848221880077,36.786974681513144,402,12172830.6122143,3454606.54584201,Rosemont Forest Ballfields,2300 LYNNHAVEN PW,1851876,GC1171,14
-76.019423765737699,36.769735663838624,403,12209420.513,3449265.56478296,Strawbridge Park,2301 HUNTS NECK TL,1852361,GC1223,14
-76.045329255238684,36.88033085111946,404,12200788.2403858,3489319.64920336,Infant Services,2307 MILLWOOD RD,1875543,GC6056,14
-76.046342108416468,36.906452021123179,405,12200244.9405351,3498819.06371842,"PS-277; North Pump Station C Contract",2307 WINDWARD SHORE DR,1839236,GC0154,14
-76.045530041281097,36.880978961864088,406,12200723.3992412,3489554.01007243,"PS-210; North Pump Station C Contract",2309 MILLWOOD RD,1839165,GC0096,14
-76.021787399438537,36.841775720686492,407,12208039.9613325,3475467.02652676,Oceana (Athletic) Park,231 FIRST COLONIAL RD,1853979,GC1093,14
-76.048059266828147,36.761087755811147,408,12201117.5052809,3445898.95628379,Litchfield Manor Park,2313 LITCHFIELD WY,1851471,GC1247,14
-76.055927578062409,36.757600703084073,409,12198846.1722463,3444570.03444138,Kellam High School,2323 HOLLAND RD,1816392,GC0021,14
-76.103250917959684,36.831610722148667,410,12184302.9729581,3471151.85167995,Windsor Woods Elementary School,233 PRESIDENTIAL BL,1849830,GC0056-002,14
-76.040966119937409,36.756296831504542,411,12203240.1266179,3444209.28636435,Dozier Bridge Canoe Launch,2330 PRINCESS ANNE RD,1850357,GC1274,14
-76.028243217686367,36.759427359481357,412,12206936.3472958,3445446.0034406,"PS-612; East Pump Station C Contract",2334 HUCKLEBERRY TL,1839419,GC0269,14
-76.050058889701148,36.865722996881701,413,12199543.3741605,3483967.01068863,Trantwood Elementary School,2344 INLYNNVIEW RD,1816451,GC0053,14
-76.008921200628308,36.757108788806093,414,12212617.0542093,3444750.90852879,"PS-626; East Pump Station C Contract",2348 ELSON GREEN AV,1839429,GC0279,14
-76.04748510861431,36.759342441760097,415,12201302.1508245,3445268.09688595,Princess Anne Quarter Neighborhood Park,2360 FENWICK WY,1853990,GC0989,14
-76.056479279292461,36.755524072731824,416,12198704.1692111,3443810.03478482,Courthouse Water Tank,2362 COURT CI,1856897,GC1658,14
-76.022797229785411,36.77008108802481,417,12208429.4307407,3449365.3415408,Middle Oaks Plantation Park,2368 BREEZY PINES LA,1850985,GC1083,14
-76.058238927118765,36.752899752352832,418,12198213.5368997,3442841.5418804,"Heating and Cooling Plant, Building #12",2372 MATTAPONI RD,1875145,GC6026,14
-76.146393235318257,36.785672473457716,419,12172097.371417,3454113.98992336,Salem Middle School,2380 LYNNHAVEN PW,1816438,GC0046,14
-76.052708281087121,36.857057546191989,420,12198850.3603488,3480793.01115595,"PS-257; North Pump Station C Contract",2387 S WOLFSNARE DR,1839217,GC0138,14
-76.053931102886168,36.752216329573905,421,12199481.6471215,3442625.47079489,"PS-614; East Pump Station C Contract",2396 PRINCESS ANNE RD,1839420,GC0270,14
-75.976521531223625,36.852368565063763,422,12221178.5040307,3479673.20771192,Old Coast Guard Museum,2400 ATLANTIC AV,1875679,GC6072,14
-76.043380566842288,36.739592096168948,423,12202691.2742866,3438110.99075155,Fox Fire Park,2400 ESPLANADE DR,1849281,GC1033,14
-76.043380566842288,36.739592096168948,424,12202691.2742866,3438110.99075155,Fox Fire East Park,2400 ESPLANADE DR,1867542,GC1176,14
-76.032486830342464,36.755673262579847,425,12205729.3269737,3444047.14270892,Southgate West Park,2400 LILLIPOND LA,1852262,GC1198,14
-76.033410989258968,36.753733422848669,426,12205477.1246151,3443334.04277794,"PS-627; East Pump Station C Contract",2400 SEABOARD RD,1853610,GC1627,14
-76.077553980436733,36.761690026022798,427,12192474.4637255,3445895.12170986,VA BEACH NATIONAL,2400 TOURNAMENT DR,1847131,GC005,14
-76.143099334156943,36.768934992585848,428,12173213.8119406,3448046.09187105,"PS-568; West Pump Station B Contract",2401 ARCHDALE DR,1839572,GC0395,14
-75.97564238868263,36.852215980169703,429,12221437.1274711,3479624.54994456,Museum - Old Coast Guard Station,2401 ATLANTIC AV,1870783,GC6708,14
-76.055871083014196,36.750066900558373,430,12198933.7248338,3441828.43923528,"City Hall, Building #1",2401 COURTHOUSE DR,1875146,GC6027,14
-76.114896004464839,36.910582926368882,431,12180169.5201608,3499808.95168406,"PS-305; North Pump Station A Contract",2404 INDIAN HILL RD,1839279,GC0168,14
-75.97573568141982,36.852756120785891,432,12221404.5825969,3479820.40694918,24th Street Park,2405 ATLANTIC AV,1851786,GC6716,14
-76.057333946335262,36.751004061520462,433,12198496.4417323,3442158.4389485,"Operations, Building #2",2405 COURTHOUSE DR,1875148,GC6029,14
-76.110897529473377,36.756475525406152,434,12182757.9672,3443748.31629969,"PS-584; West Pump Station B Contract",2405 SALEM RD,1839577,GC0400,14
-76.054761811860331,36.75098213806946,435,12199249.9868997,3442169.9668804,"Fire Administration / Parks & Recreation Administration, Building #21",2408 COURTHOUSE DR,1875150,GC6031,14
-76.052930817139213,36.847329536464265,436,12198877.0725461,3477250.69350306,Deerwood Trace Park,2415 REAGAN AV,1849185,GC1026,14
-76.055063553269321,36.751456746021823,437,12199157.1368997,3442340.4168804,Library Admin/HR Train/Parks and Rec Admin - Building #19,2416 COURTHOUSE DR,1875151,GC6032,14
-76.156342389703596,36.834074997675948,438,12168747.2193147,3471658.69650677,"PS-424; West Pump Station A Contract",242 GRAYSON RD,1839498,GC0338,14
-76.060375288849372,36.754197355884635,439,12197575.6368997,3443297.64188039,"Courts - Court Building (Main), Building #10",2425 NIMMO PW,1875160,GC6039,14
-76.060375288849372,36.754197355884635,440,12197575.6368997,3443297.64188039,"Courts - Juvenile/Domestic Relations, Building #10A",2425 NIMMO PW,1875162,GC6040,14
-76.060375288849372,36.754197355884635,441,12197575.6368997,3443297.64188039,"Courts - Court Support Building, Building #10B",2425 NIMMO PW,1875350,GC6041,14
-76.055674909820766,36.752259747508688,442,12198970.5118997,3442628.04188038,"Info Tec, Building #17",2425 PRINCESS ANNE RD,1875144,GC6025,14
-76.05179873865859,36.886923525002359,443,12198834.4174993,3491670.00445472,Frank W. Cox High School,2425 SHOREHAVEN DR,1816373,GC0012,14
-76.056216195085113,36.752532316972712,444,12198809.4118997,3442723.1418804,"School Admin Annex, Building #16",2435 PRINCESS ANNE RD,1875143,GC6024,14
-76.071372247165257,36.834728425817481,445,12193600.7168961,3472525.00647865,"PS-506; East Pump Station B Contract",244 DOYLE WY,1839353,GC0206,14
-76.02012996462021,36.766138870498608,446,12209248.1274165,3447951.04514818,Hunt Club Forest Park,2440 HUNTS NECK TL,1849505,GC1048,14
-76.056418226192505,36.75284583000272,447,12198747.2868997,3442835.71688041,"Police-AUX/Crime Prevention/D.A.R.E, Building #15",2441 PRINCESS ANNE RD,1875142,GC6023,14
-76.131958792719317,36.913535249169392,448,12175155.5398601,3500757.93761195,Fire Station #04 - Chesapeake Beach,2444 PLEASURE HOUSE RD,1875609,GC6061,14
-76.032014143128151,36.752168159771081,449,12205901.1188863,3442775.04353082,Princess Anne Elementary School,2444 SEABOARD RD,1816430,GC0040,14
-76.077553980436733,36.761690026022798,450,12192474.4637255,3445895.12170986,"PS-634; West Pump Station B Contract",2444 TOURNAMENT DR,1839433,GC0283,14
-76.056804228676825,36.752428878782759,451,12198638.1638201,3442681.03546898,Agriculture/Voters Registrar Building #14,2449 PRINCESS ANNE RD,1875141,GC6022,14
-75.989434067831155,36.751627126415841,452,12218377.0553139,3442907.04066481,"PS-619; East Pump Station C Contract",2451 ENTRADA DR,1839424,GC0274,14
-76.057297716381527,36.753317423640127,453,12198485.2618997,3443000.69188039,"Fire Station #05 - Courthouse, Building #13",2461 PRINCESS ANNE RD,1875139,GC6021,14
-76.135813351314056,36.761410496769038,454,12175415.9085767,3445360.75561641,Hillcrest Farms Park,2464 SAVANNAH TL,1849754,GC1242,14
-76.049766921064133,36.894544627829532,455,12199356.4303475,3494459.21403134,"PS-206; North Pump Station C Contract",2470 HAVERSHAM CS,1839162,GC0093,14
-76.12773846798865,36.915198704232878,456,12176373.7703028,3501394.36006369,"PS-301; North Pump Station A Contract",2475 FENTRESS AV,1839275,GC0164,14
-75.985159845980078,36.852666264020371,457,12218649.0170954,3479714.118396,Virginia Beach Park,2500 CYPRESS AV,1852518,GC1231,14
-76.058767628782618,36.752080539235976,458,12198066.4041653,3442539.37315445,"Credit Union, Building #4",2501 COURTHOUSE DR,1875147,GC6028,14
-76.061237882626202,36.752782595458214,459,12197336.3118997,3442776.19188042,"Correctional Center - Jail, Building #7",2501 JAMES MADISON BL,1875158,GC6037,14
-76.061237882626202,36.752782595458214,460,12197336.3118997,3442776.19188042,"Correctional Center - Jail, Building #7A",2501 JAMES MADISON BL,1875159,GC0637A,14
-76.057515226359584,36.754611518595489,461,12198409.3696481,3443470.04584037,"Police - Emergency Communications Center (ECC), Building #30",2508 PRINCESS ANNE RD,1875359,GC6048,14
-76.061145589713931,36.750410911885275,462,12197385.6477531,3441913.68460345,"Police - Uniform and Supply, Building #5",2509 GEORGE MASON DR,1875149,GC6030,14
-76.058334788139362,36.753656042463859,463,12198178.3403231,3443116.07721584,Police - 1st Precinct - Public Saftey Building #11,2509 PRINCESS ANNE RD,1875140,GC6020,14
-76.034233839771019,36.749355827937727,464,12205277.7593302,3441734.47373658,Princess Anne Middle School,2509 SEABOARD RD,1816434,GC0042,14
-76.061145589713931,36.750410911885275,465,12197385.6477531,3441913.68460345,School Admin - Building #6,2512 GEORGE MASON DR,1875531,GC6049,14
-76.055327348044074,36.884442410281032,466,12197826.1824222,3490740.23065617,Great Neck Park,2513 SHOREHAVEN DR,1853892,GC0985,14
-76.054648957409484,36.893738996389146,467,12197936.8574222,3494128.98065619,"PS-205; North Pump Station C Contract",2519 QUEENS ELM PL,1839161,GC0092,14
-76.0545042900212,36.851255015112621,468,12198379.7921024,3478667.49142586,Kenstock Park,2521 PERITAN RD,1849616,GC1052,14
-76.05733006740985,36.885078053043422,469,12197234.6596645,3490956.42077583,Recreation - Great Neck Center,2521 SHOREHAVEN DR,1860278,GC1691,14
-76.058486629473535,36.765606802265843,470,12198021.3521094,3447464.56149338,"PS-623; East Pump Station C Contract",2525 HOLLAND RD,1839427,GC0277,14
-76.055816884958148,36.894578852646717,471,12197587.5162893,3494425.81336282,Chelsea/Greenhill Park,2532 QUEENS ELM PL,1849090,GC1019,14
-76.061145589713931,36.750410911885275,472,12197385.6477531,3441913.68460345,"Juvenile Detention Center, Building #27",2533 GEORGE MASON DR,1842006,GC0648,14
-76.03668420760917,36.750781092555719,473,12204546.5343302,3442234.47373657,"PS-618; East Pump Station C Contract",2536 LEROY RD,1839423,GC0273,14
-76.027827544746515,36.764179173433504,474,12207012.7766179,3447178.66136435,Hunters Run Park,2540 HUNTERS RUN TL,1849583,GC1050,14
-76.058796043393372,36.887395358698008,475,12196784.2403877,3491788.74563399,"PS-207; North Pump Station C Contract",2541 FALCON CR,1853767,GC1207,14
-75.944613403772749,36.74470732905931,476,12231572.0896769,3440740.8663318,"PS-631; Southern Sites Pump Station",2544 SANDPIPER RD,1856609,GC1300,14
-76.058998687151785,36.841355962053591,477,12197158.3706266,3475030.57148784,"PS-253; East Pump Station B Contract",2544 VIRGINIA BEACH BL,1839212,GC0135,14
-76.059235396822402,36.889483183956685,478,12196636.1404788,3492545.31546418,Broad Bay Estates Park,2551 FALCON CR,1849366,GC1038,14
-76.01812006591868,36.765910518800084,479,12209838.8576956,3447883.4046006,Strawbridge Elementary School,2553 STRAWBRIDGE RD,1849858,GC0094-001,14
-76.060870858848901,36.760700384984737,480,12197369.3312472,3445660.75435238,Princess Anne Crossing Park,2561 CANTWELL RD,1851679,GC1139,14
-76.06318429199672,36.752853272236507,481,12196765.5868997,3442787.19188039,"Sherriffs Workforce-G-Maintenance/Storage, Building #8",2565 GLEBE RD,1875351,GC6042,14
-76.064641852562659,36.751262710840138,482,12196353.6368997,3442197.26688041,"Building Mainenance, Building #9",2569 GEORGE MASON DR,1875161,GC6038,14
-76.061876662946659,36.839260200609175,483,12196336.1618396,3474246.02995099,Eureka Park,2600 SOUTHERN BL,1849230,GC1030,14
-76.057225533155176,36.813316616765754,484,12197941.2123585,3464838.71385427,"PS-528; East Pump Station B Contract",2601 INTERNATIONAL PW,1839370,GC0223,14
-76.115350385810288,36.757571787400877,485,12181443.7869406,3444114.34187101,Highland House,2604 HIGHLAND DR,1850310,GC1267,14
-76.057451221395596,36.767377421528899,486,12198307.8714832,3448116.8460927,Buyrn Farms Park,2609 BUYRN CI,1849057,GC1008,14
-76.000080928426314,36.754299920087192,487,12215233.0664412,3443797.05357806,"PS-616; East Pump Station C Contract",2610 ELSON GREEN AV,1839422,GC0272,14
-76.039681534471001,36.746934592012551,488,12203705.1592997,3440811.59875041,Helo Port - Leroy Drive Complex,2633 LEROY DR,1875537,GC6050,14
-76.061320712685315,36.909689696503769,489,12195836.4704507,3499883.9918571,"PS-202; North Pump Station C Contract",2637 POINCIANA DR,1839159,GC0090,14
-76.054115730033246,36.831711636168592,490,12198677.7774051,3471557.37945001,"PS-514; East Pump Station B Contract",264 ELON CT,1839360,GC0213,14
-76.113236363384175,36.755197639262562,491,12182084.7593168,3443265.87603247,Highland Meadows Park,2640 HIGHLAND MEADOWS WY,1849979,GC1253,14
-76.063045414250425,36.893015739396134,492,12195489.080574,3493802.25512363,"PS-266; North Pump Station C Contract",2640 WIMBLEDON POINT DR,1839223,GC0144,14
-76.059178864044952,36.881368760927849,493,12196729.0445056,3489592.39087962,"PS-267; North Pump Station C Contract",2653 SHOREHAVEN DR,1839224,GC0145,14
-76.041557895012303,36.746825502979043,494,12203156.6092997,3440757.5737504,Animal Control - Leroy Road Complex,2665 LEROY RD,1875538,GC6051,14
-76.041557895012303,36.746825502979043,495,12203156.6092997,3440757.5737504,"City Garage - Office Administration, Leroy Road Complex (Special Ops)",2665 LEROY RD,1875539,GC6052,14
-76.041557895012303,36.746825502979043,496,12203156.6092997,3440757.5737504,"Records Building, Leroy Road Complex",2665 LEROY RD,1875540,GC6053,14
-76.041557895012303,36.746825502979043,497,12203156.6092997,3440757.5737504,"Bus Training, City Garage, Leroy Road Complex",2665 LEROY RD,1875541,GC6054,14
-76.037131847996719,36.742172374060928,498,12204497.1883601,3439097.81464082,"PS-621; East Pump Station C Contract",2685 BERNADOTTE ST,1839425,GC0275,14
-76.058997519341915,36.853417978341241,499,12197045.1709364,3479420.70832067,"PS-256; North Pump Station C Contract",2698 SEASHORE CV,1839216,GC0137,14
-76.059506984482269,36.904272314613713,500,12196417.5584964,3497925.96463045,"PS-272; North Pump Station C Contract",2699 BROAD BAY RD,1839232,GC0150,14
-75.979763730747067,36.741746742407415,501,12221305.2916032,3439386.50709368,Lagomar Park,2700 ATWOODTOWN RD,1849714,GC1054,14
-76.065050962411036,36.846942937362044,502,12195335.3975461,3477018.29350303,"PS-263; East Pump Station B Contract",2715 MULBERRY GROVE CT,1839220,GC0141,14
-76.158880881372809,36.844906169260632,503,12167906.7428525,3475582.51592639,Virginia Beach Central Academy,273 N WITCHDUCK RD,1816454,GC0054,14
-76.158880881372809,36.844906169260632,504,12167906.7428525,3475582.51592639,Renessiance Academy,273 N WITCHDUCK RD,1874396,GC8007,14
-76.063310627465015,36.88638033447284,505,12195473.8983358,3491385.20675264,"PS-268; North Pump Station C Contract",2745 RIVER RD,1839225,GC0146,14
-76.071893080485523,36.837717505885372,506,12193420.3524051,3473609.00445002,Pinewood Gardens Park,2800 ANSOL LA,1851596,GC1271,14
-76.066337202574189,36.768090165704066,507,12195699.1727663,3448309.0434804,Christopher Farms Elementary School,2828 PLEASANT ACRES DR,1816366,GC0008,14
-76.069711836228393,36.91116593400573,508,12193370.1324222,3500358.03065617,Fire Station #01 - First Landing,2837 SHORE DR,1860275,GC2008,14
-76.066995016398863,36.907793697722482,509,12194195.8114288,3499151.11459273,"PS-273; North Pump Station C Contract",2849 LYNNHAVEN DR,1839233,GC0151,14
-75.984818716140822,36.856532830039605,510,12218711.2905462,3481124.03528224,Beach Garden Park,2854 KILBOURNE CT,1850396,GC0970,14
-75.984818716140822,36.856532830039605,511,12218711.2905462,3481124.03528224,Laskin Road Water Tank,2854 KILBOURNE CT,1856899,GC1660,14
-76.065473377207084,36.800104617969801,512,12195651.5604704,3459967.66280537,"PS-540; East Pump Station B Contract",2872 CRUSADER CI,1839381,GC0234,14
-76.069227400846799,36.907495718685169,513,12193546.1207857,3499025.84872722,"PS-203; North Pump Station C Contract",2873 LYNNHAVEN DR,1839160,GC0091,14
-76.070475066453355,36.846638100733301,514,12193751.6184818,3476866.45638551,Lynnhaven Water Tower,2886 VIRGINIA BEACH BL,1856840,GC1651,14
-76.0728010787101,36.797913726928648,515,12193527.2759862,3459115.01671022,"PS-550; East Pump Station B Contract",2897 HAWK AV,1839389,GC0242,14
-76.072015739149379,36.844671270331879,516,12193319.360742,3476139.00319654,"PS-252; East Pump Station B Contract",2908 N LYNNHAVEN RD,1839211,GC0134,14
-76.069081044625776,36.810070619640143,517,12194502.1864397,3463567.71073769,Lamplight Manor Park,2933 AUGUSTA CI,1850709,GC1059,14
-76.07962651057818,36.727673301368895,518,12192185.0321701,3433498.6459769,"PS-582; West Pump Station B Contract",2961 CHILTON PL,1839406,GC0259,14
-76.06836757657598,36.775703626675096,519,12195033.2478615,3451064.74505213,Holland Oaks Park,2962 SUGAR MAPLE DR,1849441,GC1043,14
-76.219540632435994,36.813657575454826,520,12150436.5747,3463774.25699687,"PS-468; West Pump Station A Contract",2981 QUEEN CITY RD,1841293,GC0379,14
-76.125722028653541,36.828332750631155,521,12177758.423798,3469792.59974869,Mt. Trashmore Park,300 EDWIN DR,1873996,GC6765,14
-76.069035190122079,36.771399427682702,522,12194878.1266179,3449493.13636434,Wood of Piney Grove Park,3000 DAMASCUS TL,1852616,GC1238,14
-76.074835646945957,36.851631300288581,523,12192429.3769948,3478650.99947386,Pump Station B Contract East,3009 EDINBURGH DR,1840630,GC1381,14
-76.077647911876099,36.90218490896855,524,12191134.5616442,3497029.62206854,"PS-275; North Pump Station C Contract",3014 ADAM KEELING RD,1839234,GC0152,14
-75.9770989943394,36.849627396789707,525,12221036.272134,3478671.03098336,Health-Free Clinic (Beach Health Clinic) Landscaping,302 22ND ST,1864342,GC6712,14
-76.07615468999002,36.784476238492537,526,12192671.2567188,3454199.01934861,Waste Management,3024 HOLLAND RD,1863551,GC1191,14
-76.072976982317442,36.855186250255159,527,12192939.7612204,3479958.84950396,"PS-245; East Pump Station B Contract",3030 BRAY RD,1839848,GC0129,14
-75.986693568410757,36.874033879228499,528,12217993.3307181,3487479.03605806,"PS-132; North Pump Station C Contract",305 BAY COLONY DR,1853638,GC1132,14
-75.986693568410757,36.874033879228499,529,12217993.3307181,3487479.03605806,49th Street Water Tank,305 BAY COLONY DR,1856902,GC1663,14
-75.945802675292555,36.745440425943116,530,12231216.5317688,3440998.24891787,Fire Station #17 - Sandbridge,305 SANDBRIDGE RD,1853545,GC1960-001,14
-76.079316783146311,36.833637851788026,531,12191286.6176,3472068.3660949,"PS-569; East Pump Station B Contract",3052 SILVER MAPLE DR,1839400,GC0253,14
-76.074280331793503,36.805109094807641,532,12193026.9841533,3461722.74328353,"PS-539; East Pump Station B Contract",3079 BLACKSTONE CT,1839380,GC0233,14
-76.077577154276113,36.830565555945284,533,12191824.2765755,3470963.21665525,Plaza Middle School,3080 S LYNNHAVEN RD,1816425,GC0038,14
-76.056720057433026,36.842056069642979,534,12197818.3563,3475302.63257687,Hutton Circle Canoe Launch,309 HUTTON CI,1850358,GC1275,14
-75.978615995529381,36.85291024501592,535,12220560.6329997,3479853.98233045,25th Street Parking Lot,310 25TH ST,1868185,GC6696,14
-75.978024639967728,36.859640582939889,536,12220668.1413512,3482308.14264442,31st Street Park,3101 ATLANTIC AV,1850379,GC1265,14
-75.978024639967728,36.859640582939889,537,12220668.1413512,3482308.14264442,31st Street Playground on the Beach,3101 ATLANTIC AV,1853893,GC1073,14
-76.050834823002546,36.725709661086498,538,12200638.8293445,3433001.5573263,"PS-640; East Pump Station C Contract",3105 Swainsons Lane,1841635,GC0443,14
-76.079348209808217,36.842115634524653,539,12191198.2858093,3475153.74621579,Francis Land House,3131 Virginia Beach Boulevard,1849987,GC1257,14
-76.080893392945271,36.909545842578531,540,12190117.2278404,3499684.41736504,Lynnhaven Colony Park,3140 SHORE DR,1850899,GC1079,14
-76.079841379509304,36.778800412587103,541,12191644.9228454,3452105.52063221,"PS-561; East Pump Station C Contract",3174 MONET DR,1839397,GC0250,14
-76.081279578685923,36.780043091889965,542,12191212.2570392,3452547.01867288,Landstown Lakes Park,3180 MONET DR,1850728,GC1060,14
-76.091931281200459,36.789873109899091,543,12188002.4214264,3456045.0709981,"PS-581; East Pump Station B Contract",3185 BUCKNER BL,1839405,GC0258,14
-75.946710981639256,36.746200529735297,544,12230943.0076129,3441267.69141329,Sandbridge Water Tower,320 SANDBRIDGE RD,1841826,GC1586,14
-76.084875502428886,36.807009793134711,545,12189908.3105657,3462335.00832447,"PS-537; East Pump Station B Contract",3200 TIVERTON DR,1839379,GC0232,14
-76.160459573466611,36.849256552762249,546,12167405.6781779,3477154.48663589,"PS-351; North Pump Station A Contract",321 OSPREY ST,1839468,GC0308,14
-76.084081964842895,36.905678776375339,547,12189221.3138876,3498253.06626864,Lynnhaven Marina,3211 LYNNHAVEN DR,1850903,GC1277,14
-75.934754147391146,36.716392267832575,548,12234739.9551952,3430513.9217606,"PS-632; Southern Sites Pump Station",3225 SANDPIPER RD,1856610,GC1302,14
-76.082410714833813,36.82780326851028,549,12190435.8274051,3469921.57945004,"PS-511; East Pump Station B Contract",3239 SILINA DR,1839357,GC0210,14
-76.080362622461351,36.872608776682789,550,12190617.0101099,3486244.57902528,"PS-213; East Pump Station B Contract",3247 STAPLEFORD CH,1839168,GC0099,14
-76.083500576987646,36.774184222154972,551,12190616.6016179,3450397.93636434,Landstown Meadows West Park,3268 BARBERRY LA,1850780,GC1062,14
-76.090988613395822,36.811514935006734,552,12188077.3274236,3463929.00388926,"PS-533; East Pump Station B Contract",3301 BOYNTON CT,1839375,GC0228,14
-76.22130917358362,36.822757332209932,553,12149839.0382312,3467073.87308268,St. Matthews Catholic Church Park,3313 SANDRA LA,1873952,GC6752,14
-76.085346958951263,36.880113552155805,554,12189089.6200708,3488938.73383192,"PS-281; North Pump Station B Contract",3315 LITCHFIELD RD,1839240,GC0158,14
-76.084348768973854,36.875395480511244,555,12189425.4306724,3487228.98604911,"PS-212; East Pump Station B Contract",3315 STAPLEFORD CH,1839167,GC0098,14
-76.066688436663753,36.7324759163781,556,12195930.5102738,3435344.09069484,"PS-635; West Pump Station B Contract",3316 CADENCE WY,1839435,GC0284,14
-76.089858523785253,36.816389071577106,557,12188362.7518412,3465711.46711159,Plaza Park (Northgate),3332 NORTHGATE DR,1851626,GC0973,14
-76.087636942476905,36.804045964647571,558,12189127.6887592,3461235.60742936,Holland Elementary School,3340 HOLLAND RD,1859821,GC060-001,14
-76.099720647589237,36.78782184416162,559,12185741.1656452,3455240.39443883,"PS-556; East Pump Station B Contract",3361 BUCKNER BL,1839394,GC0247,14
-75.996423164659163,36.830541340716529,560,12215568.2418263,3471574.0211733,Seatack Park,340 S BIRDNECK RD,1852204,GC1194,14
-76.094504390347481,36.813907478916271,561,12187026.2268412,3464773.56711159,Holly Green Park,3420 WALTHAM CI,1853919,GC1046,14
-76.092780590690893,36.842702901198628,562,12187263.3837,3475266.99205496,Department of Human Services,3432 VIRGINIA BEACH BL,1869298,GC1912,14
-75.989471757547221,36.883410039685991,563,12217090.2027837,3490869.92683578,"PS-142; North Pump Station C Contract",345 58TH ST,1839156,GC0088,14
-76.219916795673015,36.828728807143648,564,12150193.9713052,3469257.20088827,"PS-408; West Pump Station A Contract",3454 GLEN ARDEN RD,1839482,GC0322,14
-76.106623681321452,36.78890691070216,565,12183710.3130278,3455584.00513605,"PS-555; East Pump Station B Contract",3498 BUCKNER BL,1839393,GC0246,14
-76.093634124958086,36.86221630345559,566,12186832.6193899,3482362.84907919,Brill Field Park,3500 KINGS GRANT RD,1848903,GC1007,14
-76.090058969366154,36.833782872575824,567,12188142.4473166,3472040.72195664,"PS-504; East Pump Station B Contract",3510 MAVERICK ST,1839352,GC0205,14
-76.095281600154877,36.862472960973889,568,12186348.4206141,3482443.98355554,Kingston Elementary School,3532 KINGS GRANT RD,1816404,GC0027,14
