X,Y,Available,Address,AddressZip,Name,BrownField,ContactURL,Phase,Voltage,EnvAuditI,EnvAuditII,FIPS,HubZone,ModifiedBy,OfficePark,OwnerName,OwnerPhone,OwnerEmail,SalePrice,Sale,Waterway,Wetlands,LAMBERT_X,LAMBERT_Y,OFFICIAL,TYPE,HYPERLINK,ACCURACY,Latitude,Longitude,TownFips,contact,Floor_Type,Lease_Type,recent_use,Roof_Type,Town,HeatedManu,OBJECTID,PropertyID,Proprty_ID_Text,PROPERTY_NO,GlobalID,AvailableDate,ClientID,ClientRecordID,ClientTimestamp,AddressStreet,AddressCity,AddressState,PropertyName,ContactID,ContactBrokerID,DEQStatusLetter,ElectricAmperageID,ResearchPark,ElectricProviderID,ElectricPhaseID,ElectricRedundant,ElectricSecondaryProviderID,ElectricVoltageID,FeaturedLocation,ForeignTradeZone,HighwayAccessName,HighwayArteryDistance,HighwayArteryName,HighwayInterchangeName,HighwayInterDistance,HighwayInterName,IndustrialPark,ModifiedDate,NaturalGasDistance,NaturalGasProviderID,NaturalGasOnSite,NaturalGasLineSize,NaturalGasPressure,NaturalGasPropaneEquipped,NatureOfContamination,NewMarketTaxCreditZone,PropertyType,PubliclyOwned,PublicTransportationName,RailroadDistance,RailroadID,RailroadSecondID,RailroadSiding,RailAccess,RemediationPlan,SewerAvailableCapacityToProp,SewerLineSize,SewerOnSiteTreatmentPlant,SewerProviderDistance,SewerProviderID,SewerTreatmentPlantTotalCap,SewerOnSite,SepticCapacity,SepticSystem,ShowOnVAScan,SubmittedBy,SubmittedDate,TechnologyZone,TelecommDigital,TelecommFiber,TelecommFiberOpticLine,TelecommISDN,TelecommOther,TelecommRedundantRoute,TelecommWirelessBroadband,TelecommBroadbandLevel,TownCommunityID,VAEnterpriseZone,WaterAvailableCapacityToProp,WaterProviderDistance,WaterProviderID,WaterLineSize,WaterOnSiteTreatmentPlant,WaterTankCapacity,WaterTreatmentPlantTotalCap,WaterwayChannelDepth,WaterwayName,WellCapacity,WithinCorporateLimits,ZoningConform,ZoningRestrictions,ZoningClassification,ZoningRestrictionsText,brokercontact,LocalityName,GasProvider,WaterProvider,TelecommProvider,SewerProvider,electricprovider,secondaryelectricprovider,Amps,AirportCommDistance,AirportCommercial,AirportGenDistance,AirportGeneral,RailProviderName,SecondaryRailProviderName,Sprinkler_Type,VirtualVARegionID,ConstructionType,HeatedWarehouse,SpaceTotalAvailable,CeilingHeightCenter,industrialceilingheight,officeceilingheight,LargestContParcel,AcreageTotal,imageURL,thumbnailURL
-80.262262462953984,36.63640382578636,1,101 Commerce Street,24171,"Kreager Woodworking, Inc.",0,,3,480,0,0,51141,1,Dstirewalt1,0,Rockbridge LLC,,,295000,1,0,0,-68181.599899,70921.900122,1,I,http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?PropertyID=235791,3,36.636397,-80.262259,51461,"Rose, Tom",Concrete,,Wood processing,Membrane,Stuart,Oil Fired Boiler/Electric,127,235791,235791,30109B,{B173CE05-10CA-4D80-9187-CE95402B1F14},,,,,101 Commerce Street,Stuart,VA,"Kreager Woodworking, Inc.",5121,,0,28,0,72,3,0,,105,0,0,Commerce Street,0.5,U.S. Route 58,Hillsville,50,I-40,0,2014-11-10T16:21:25.000Z,0,25,0,0,,0,,1,Industrial,0,,,,,0,0,0,,12,0,0,325,,1,,0,1,BD Weekly Report,1998-12-30T00:00:00.000Z,0,1,1,1320,1,,0,1,,100,1,,0,377,8,0,,,,,,1,1,0,Industrial,,,Patrick,Not Available,Town of Stuart,CenturyLink,Town of Stuart,Appalachian Power,,2000,45,Piedmont Triad International Airport,20,Blue Ridge Airport,,,Wet,12,"Masonry, Metal & Wood",Oil Fired Boiler/Electric,35760,14,14,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=119029,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=119029
-79.917845377562742,37.359064738806318,1,262 Vista Drive,24019,Vista Park Building,0,,3,,0,0,51023,0,john@roanoke.org,0,Lawrence Investments LLC,540-520-3838,,,0,0,0,-37012.800138,150924.399875,1,I,http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?PropertyID=237204,3,37.359057,-79.917842,,"Moorman, David",Concrete,,Warehouse,Metal,,,141,237204,237204,20216B,{C2AC8238-2186-46DD-9079-B5D08CF80150},,,,,262 Vista Drive,Roanoke,VA,Vista Park Building,6112,,0,39,0,36,3,0,,,0,1,Vista Drive,0.2,U.S. Route 11,,2.5,I-81,1,2015-04-16T10:26:16.000Z,0,7,1,8,,0,,0,Industrial,0,,0,5,,0,1,0,,10,0,0,402,,1,,0,1,Anne Piedmont,1997-04-21T00:00:00.000Z,0,0,1,,0,,0,0,High,,0,,0,225,8,0,,,,,,0,0,0,M-2,,,Botetourt,Roanoke Gas Company,Botetourt County,Lumos Networks,Botetourt County,American Electric Power,,4000,7,Roanoke-Blacksburg Regional Airport,7,Roanoke-Blacksburg Regional Airport,Norfolk Southern Railway Company,,Wet,5,Masonry & Metal,,47000,38,32,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=125995,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=125995
-78.932166520869799,36.741609513746369,1,1120 Greens Folly Rd,24592,Southern Virginia Advanced Manufacturing Center,1,,3,480/277,1,1,51083,1,KJohnson12,0,Halifax County IDA,434-572-1734,mleonard@halifaxvirginia.com,,1,0,1,50719.700073,82473.09992,1,I,http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?PropertyID=237150,3,36.741602,-78.932164,,"Leonard, Matthew",Concrete,Triple Net          ,Manufacturing,Membrane & Metal,,,146,237150,237150,30238B,{911076A3-0451-4CEF-A401-EE657FF4F000},,,,,1120 Greens Folly Rd,South Boston,VA,Southern Virginia Advanced Manufacturing Center,6585,,1,,0,53,3,0,,112,0,0,Sinai Road,0.3,U.S. Route 501,,50,I-85,1,2015-02-05T09:49:00.000Z,200,5,0,0,,1,,1,Industrial,1,,0,5,,1,1,0,,,0,0,461,,1,,0,1,John Loftus,1996-08-05T00:00:00.000Z,0,0,1,2000,0,,1,1,,,1,,0,498,,0,,,,,,0,0,0,M-2,,,Halifax,Columbia Gas of Virginia,Halifax County Service Authority,CenturyLink,Halifax County Service Authority,Dominion Virginia Power,,,75,Raleigh-Durham International Airport,5,William M. Tuck Airport,Norfolk Southern Railway Company,,Wet & Dry,12,Masonry & Metal,,428500,22,16,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=122898,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=122898
-80.003901626775317,37.296607752955879,1,"4142 Melrose Avenue, N.W.",24017,Roanoke Salem Business Center,0,,,,0,0,51770,0,john@roanoke.org,0,Lipsomb and McCray,,lmprop@bellatlantic.net,7500000,0,0,0,-44673.399928,144031.50001,1,I,http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?PropertyID=235682,3,37.2966,-80.003899,,"Hull, John",Concrete,,Retail,Membrane,,,166,235682,235682,20237B,{64A66DA9-E399-43DF-9198-3E3C31D89D4F},,,,,"4142 Melrose Avenue, N.W.",Roanoke,VA,Roanoke Salem Business Center,6112,2906,0,,0,36,,0,,,0,0,Melrose Avenue,0,Melrose Avenue (U.S. Route 460),,5,I-81,0,2014-11-19T14:17:31.000Z,0,7,1,0,,0,,1,Industrial,0,,,,,0,0,0,8000000,,0,0,263,8000000,1,8000000,0,1,Anne Piedmont,1999-07-19T00:00:00.000Z,0,0,0,,0,,0,0,,,0,8000000,0,253,,0,8000000,8000000,,Roanoke Gas Company,8000000,1,0,0,C-2,,,Roanoke City,Roanoke Gas Company,City of Roanoke,Verizon,Western Virginia Water Authority,American Electric Power,,,5,Roanoke-Blacksburg Regional Airport,5,Roanoke-Blacksburg Regional Airport,,,,5,Masonry,,25764,12,12,,,,,
-78.19037744129642,38.135884440236808,1,107 High Street,22942,107 High Street (Montibello Building),0,,,,0,0,51137,0,rpowers@orangecountyva.gov,0,Yalcin Ozbey,434-973-9800,yozbey@memteksusa.com,,0,0,0,115053.400128,237817.800101,1,I,http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?PropertyID=237286,3,38.135488,-78.187311,51374,"Miller, Thomas",Concrete,Triple Net          ,Manufacturing/Warehouse,EPDM,Gordonsville,HVAC,172,237286,237286,60711B,{CC0E6EE7-DC4D-4C70-BE3C-7FFB86BBF8BA},,,,,107 High Street,Gordonsville,VA,107 High Street (Montibello Building),6199,,0,,0,53,,0,,,0,0,High Street,0.5,U.S. Route 15,,15,I-64,0,2015-02-23T13:16:37.000Z,0,5,1,0,,0,,0,Industrial,0,,,13,,0,1,0,,,0,0,379,,1,,0,1,Tina Williams,1999-08-18T00:00:00.000Z,0,0,0,,0,,0,1,High,113,0,,0,327,,0,,,,,,1,0,0,Industrial,,"Amato, Robin",Orange,Columbia Gas of Virginia,Town of Gordonsville,Verizon,Town of Gordonsville,Dominion Virginia Power,,,20,Charlottesville-Albemarle Airport,2,Gordonsville Municipal Airport,Buckingham Branch Railroad,,Dry,10,Masonry & Metal,Natural Gas,60000,22,20,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=123957,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=123957
-79.795523961843145,36.679672032033579,1,72 Gallagher Drive,24112,Caffey Warehouse,0,,3,,0,0,51089,1,sjohnson,0,Fred B. Caffey,,,,0,0,0,-26418.300049,75485.500118,1,I,http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?PropertyID=237305,3,36.679665,-79.795521,,"Heath, Mark",Concrete,,Warehouse/Distribution,Metal,,Gas,176,237305,237305,30566B,{E1DBA280-8EDC-4187-9C02-806E001DF890},,,,,72 Gallagher Drive,Martinsville,VA,Caffey Warehouse,4767,,0,,0,36,3,0,,,0,0,Gallagher Drive,0.1,U.S. Route 58 Bypass,,50,I-40,0,2015-02-20T14:47:04.000Z,0,9,1,0,,0,,1,Industrial,0,,0,,,0,0,0,,0,0,0,248,0,1,,0,1,Michelle Mende,1999-10-04T00:00:00.000Z,1,1,0,0,1,,0,0,,,0,,0,274,0,0,,,,,0,0,1,0,I,,,Henry,Southwestern Virginia Gas Company,Henry County Public Service Authority,CenturyLink,Henry County Public Service Authority,American Electric Power,,,55,Piedmont Triad International Airport,12,Blue Ridge Airport,,,Wet & Dry,12,Metal,Gas,125000,30,18,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=123684,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=123684
-78.225115579061196,36.988188561794523,1,1212 Tidewater Avenue,23974,Bonworth Building,0,,3,120/240,1,0,51111,1,bhawthorne1,0,in negotiation/public,,,,1,0,1,113494.299955,110464.899828,1,I,http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?PropertyID=235858,3,36.988181,-78.225113,51472,"Hawthorne, Beverly",Concrete,Triple Net          ,Furniture Distrib.,Membrane,Victoria,Oil,204,235858,235858,30183B,{32812106-B68E-424D-B680-16710909294F},within 60 days,,,,1212 Tidewater Avenue,Victoria,VA,Bonworth Building,4142,,0,35,0,53,3,0,,69,0,0,Tidewater Avenue,15,U.S. Routes 360 and 460,South Hill,23,I-85,0,2014-09-16T16:45:58.000Z,0,25,0,0,,0,,1,Industrial,1,"Bus,",0,,,0,0,0,,8,0,0,330,,1,,0,1,Catherine Giorgetti,2000-01-18T00:00:00.000Z,0,1,0,200,1,"DSL, Wireless",0,1,,97,1,,0,382,3,0,,,,,,1,1,0,"I-1, Industrial",,,Lunenburg,Not Available,Town of Victoria,CenturyLink,Town of Victoria,Dominion Virginia Power,,3000,65,Richmond International Airport,3.5,Lunenburg County Airport,,,,13,Masonry,,67350,20,13.89,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=117167,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=117167
-82.062931832171969,36.667417011693715,1,17074 Lee Highway,24210,Cozart Warehouse #7 (former Steel Fab Plant #2),0,,3,220,0,0,51191,0,MMende,0,Farmers Warehouse,,,2000000,1,0,0,-229123.500117,77256.200059,1,I,http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?PropertyID=237361,3,36.66741,-82.062928,,"Parker (GONE), Christianne",Concrete,Triple Net          ,Manufacturing,Metal,,Electric,209,237361,237361,10235B,{125F7F03-33E6-4F78-96ED-D7CD6B1A4E5B},,,,,17074 Lee Highway,Abingdon,VA,Cozart Warehouse #7 (former Steel Fab Plant #2),347,,0,,0,47,3,0,,82,0,1,Lee Highway,0,Lee Highway (U.S. Route 11),Exit 13,1,I-181,0,2013-10-01T09:46:11.000Z,0,10,1,,,0,,0,Industrial,0,,,,,0,0,0,,,0,0,208,,1,,1,1,Michelle Mende,,0,0,0,1000,0,,0,0,,,1,,0,447,2,0,,,,,,0,1,0,B-2 - Business,,,Washington,Atmos Energy,Washington County Service Authority,Bristol Virginia Utilities,Bristol Virginia Utilities Board,Bristol Virginia Utilities Board,,,25,Tri-Cities Regional Airport,1,Virginia Highlands Airport,,,Wet,3,Metal,,144000,20,12,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=103816,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=103816
-77.545750093007229,37.500034022002872,1,101 Buford Road,23235,Corporate Hills Office Park,0,http://www.grpva.com/New_pages/ps_grpcontact.html,,,0,0,51041,0,bdelvillar,0,CHS Management Corporation,,,,0,0,0,172766.600047,168308.599825,1,O,http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?PropertyID=238730,3,37.500027,-77.545748,,"DelVillar, Barbara",Concrete,Full Service,Office,Unknown,,,249,238730,238730,60004O,{961D6AA4-A4CD-440D-885A-7CD4A2AC3770},vacant,{A5752242-D353-4ABF-90A7-2F689B609F2E},CHS00866,2005-05-11T15:25:47.000Z,101 Buford Road,Richmond,VA,Corporate Hills Office Park,3443,6396,0,,0,53,,0,,,0,0,Buford Road,0,Route 60,,10,I-95,0,2014-11-04T11:11:53.000Z,0,5,1,,,0,,1,Office,0,,,,,0,0,0,,,0,0,211,,1,,0,1,,1991-01-01T00:00:00.000Z,0,0,1,,0,,0,0,,,0,,0,231,,0,,,,,,0,0,0,C-3,,"Locke, Bill",Chesterfield,Columbia Gas of Virginia,Chesterfield County,Verizon,Chesterfield County,Dominion Virginia Power,,,20,Richmond International Airport,10,Chesterfield County Airport,,,,15,Brick,,19140,,,0,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=118448,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=118448
-77.785496790043609,38.699685599647118,1,615 Falmouth Street,20186,Virginia Wire Building/Sivaco,0,,,,0,0,51061,0,MMende,0,Premium Business Parks International,540-937-7010,ddobson@ddobson.com,8424520,1,0,0,149107.900071,300996.299839,1,I,http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?PropertyID=235966,3,38.699678,-77.785494,,"Heritage, Catherine",Concrete,Triple Net          ,Manufacturing/Warehouse,Built-Up,,,253,235966,235966,40049B,{6FE011E9-48AE-4D06-B065-F57E116AA19C},vacant,,99505,,615 Falmouth Street,Warrenton,VA,Virginia Wire Building/Sivaco,6565,,0,39,0,53,,0,,,0,0,Falmouth Street,0.5,U.S. Route 15/17/29,,9,I-66,0,2015-02-02T15:53:00.000Z,0,5,1,0,,0,,0,Industrial,0,,,,,0,0,0,,,0,0,331,,1,,0,1,John Loftus,,0,0,0,,0,,0,0,,,0,,0,384,,0,,,,,,0,0,0,I-G,,"Bishopp, Fred",Fauquier,Columbia Gas of Virginia,Town of Warrenton,Verizon,Town of Warrenton,Dominion Virginia Power,,4000,35,Washington Dulles International Airport,13,Culpeper Regional Airport,,,,8,Metal,,129608,36,18,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=122636,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=122636
-77.154300630085686,38.796968305902091,1,6315 Bren Mar Drive,22312,Alexandria Corporate Park Building,0,,,,0,0,51059,0,MMende,0,B & B Realty Investments,,,,0,0,0,203718.199834,312994.299915,1,F,http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?PropertyID=236040,1,38.796961,-77.154298,,"Edwards, Nate",Concrete,Triple Net          ,Industrial Service,Membrane,,,254,236040,236040,40139B,{4740B6BE-7AED-4130-875B-2939284EF9C8},,,430711,,6315 Bren Mar Drive,Alexandria,VA,Alexandria Corporate Park Building,149,,0,,0,53,,0,,,0,0,Bren Mar Drive,0.1,Edsall Road,,0.1,I-395,0,2014-10-17T09:59:10.000Z,0,5,1,0,,0,,0,Flex,0,,,5,,1,1,0,,,0,0,202,,1,,0,1,John Loftus,,0,0,0,,0,,0,0,,,0,,0,389,,0,,,,,,0,1,0,I-4,,"Dettleff, John",Fairfax,Columbia Gas of Virginia,Virginia American Water Company,Cavalier Telephone Company,Alexandria Sanitation Authority,Dominion Virginia Power,,,9,Ronald Reagan Washington National Airport,9,Ronald Reagan Washington National Airport,Norfolk Southern Railway Company,,Wet,8,Masonry,,59000,24,20,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=117893,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=117893
-77.467394257673178,38.287930112211903,1,1015 Tyler St,22401,Battlefield Industrial Park - 1015 Tyler St.,0,,3,,0,0,51630,0,DRose1,0,"Richard J. & Carol I. Warren, Trustees",,,,0,0,0,177768.599835,255865.200121,1,I,http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?PropertyID=243300,1,38.287876,-77.467436,,"Peregoy, Amy",Concrete/tile,Triple Net          ,Warehouse,,,Gas,260,243300,243300,40144B,{FA3CD4DE-E25F-45D1-AE2E-221D6A2C89B7},Immediately,,1039,,1015 Tyler St,Fredericksburg,VA,Battlefield Industrial Park - 1015 Tyler St.,6930,6832,0,,0,53,3,0,,,0,0,Tyler St.,0.4,VA RT 3 - Blue Gray Pkwy,,2.5,I-95,1,2015-04-23T16:46:18.000Z,0,5,1,,,0,,0,Industrial,0,,,,,0,0,0,,,0,0,220,,1,,0,1,dhurt1,2012-08-20T10:36:34.000Z,0,0,1,,0,,0,1,,,0,,0,240,,0,,,,,,1,1,0,I-2 Industrial,,"Baxter, Phillip",Fredericksburg,Columbia Gas of Virginia,City of Fredericksburg,Verizon,City of Fredericksburg,Dominion Virginia Power,,,52.3,Ronald Reagan Washington National Airport,12.5,Stafford Regional Airport,,,,16,Masonry,Gas,35320,20,20,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=126229,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=126229
-77.472257599500779,38.312204636606502,1,2300 Fall Hill Avenue,22401,2300 Fall Hill Avenue,0,,,,0,0,51630,1,MMende,0,MediCorp Properties,,,,0,0,0,177287.999869,258554.400149,1,O,http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?PropertyID=238608,3,38.312197,-77.472255,,"Peregoy, Amy",Wood,,Office,,,,262,238608,238608,40002O,{F9429087-0B73-4D80-BF10-F6C76BDCC285},9/23/2013,,1117,,2300 Fall Hill Avenue,Fredericksburg,VA,2300 Fall Hill Avenue,5084,,0,,0,53,,0,,,0,0,Fall Hill Avenue,0.25,U.S. Route 1,,2,I-95,0,2014-10-30T11:01:04.000Z,0,5,1,,,0,,0,Office,0,,,,,0,0,0,,,0,0,220,,1,,0,1,Michelle Mende,1994-02-01T00:00:00.000Z,1,0,1,0,1,,0,0,,,0,,0,240,,0,,,,,,1,1,0,CT,,"Greenlaw, Wilson",Fredericksburg,Columbia Gas of Virginia,City of Fredericksburg,Verizon,City of Fredericksburg,Dominion Virginia Power,,,53,Ronald Reagan Washington National Airport,12.5,Stafford Regional Airport,,,Wet,16,Brick & Glass,,27504,,,8,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=118417,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=118417
-76.394574837675933,36.777393163562778,1,4156-B S. Military Highway,23321,4156-B S. Military Highway,0,,,,0,0,51550,0,MMende,0,BECO Construction,,,,0,0,0,277340.399854,91102.999972,1,I,http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?PropertyID=236467,1,36.778807,-76.392899,,"Wright, Steven",Concrete,Triple Net          ,Under Construction,,,,278,236467,236467,50485B,{E03871C3-ACA1-46C0-A5B7-B4CF4DB88542},,,,,4156-B S. Military Highway,Chesapeake,VA,4156-B S. Military Highway,5235,4488,0,,0,53,,0,,,0,0,Military Highway,0,Military Highway,,1,I-264,0,2013-05-01T16:33:47.000Z,0,11,1,,,0,,0,Industrial,0,,,,,0,0,0,,,0,0,244,,1,,0,1,Angela Barber,1996-05-14T00:00:00.000Z,0,0,0,,0,,0,0,,,0,,0,235,,0,,,,,,1,1,0,M-1,,"Dickinson, Charles",Chesapeake,Virginia Natural Gas,City of Chesapeake,Cox Communications,Hampton Roads Sanitation District,Dominion Virginia Power,,,18,Norfolk International Airport,8,Hampton Roads Executive Airport,,,,23,Masonry & Metal,,6615,31,24,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=96032,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=96032
-76.396997468353604,37.046765508163347,1,2101 Executive Drive,23666,Executive Tower,0,,,,0,0,51650,0,bbailey1,1,Private,,,,0,0,0,275977.900123,120811.199827,1,O,http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?PropertyID=238934,3,37.046758,-76.396995,,"Sledge, Leonard",Concrete,Full Service,Office,Rubber Membrane,,,283,238934,238934,50135O,{9CB1BC61-4466-4729-A526-B70829B27BA1},Immediate,,1025,,2101 Executive Drive,Hampton,VA,Executive Tower,6892,5924,0,,0,53,,0,,,0,0,Executive Drive,0.1,Cunningham Drive,Mercury Boulevard,2,I-64,0,2014-11-19T12:21:19.000Z,0,11,1,,,0,,0,Office,0,"Bus,",,,,0,0,0,,,0,0,244,,1,,0,1,Monica Malley,2006-01-01T00:00:00.000Z,0,1,1,,0,,0,0,,,1,,0,283,,0,,,,,,1,1,0,C-2,,"Joseph, Jay",Hampton,Virginia Natural Gas,Newport News Waterworks,Verizon,Hampton Roads Sanitation District,Dominion Virginia Power,,,8,Newport News-Williamsburg International Airport,8,Newport News-Williamsburg International Airport,,,,23,Masonry & Glass,,50000,,,8,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=119605,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=119605
-76.293284116832936,36.847206394949936,1,150 West Main Street,23510,150 West Main Street,0,,,,0,0,51710,0,MMende,0,Gate Petroleum Company,,,,0,0,0,285965.700102,98992.100081,1,O,http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?PropertyID=238721,3,36.847199,-76.293282,,"Rigney (GONE), Charles",Concrete,Full Service,Office,Rubber Membrane,,,292,238721,238721,50082O,{C2264E0D-7EE8-4D63-A433-30D6919DDDE1},vacant,,934659,,150 West Main Street,Norfolk,VA,150 West Main Street,3595,4369,0,,0,53,,0,,,0,0,West Main Street,0.2,Waterside Drive,Waterside Drive,0.5,I-264,0,2014-08-20T16:26:11.000Z,0,11,1,,,0,,0,Office,0,,,,,0,0,0,,,0,0,244,,1,,0,1,Deborah Ogan,2006-01-01T00:00:00.000Z,0,0,1,,0,,0,0,,,0,,0,247,,0,,,,,,1,0,0,D-4,,,Norfolk,Virginia Natural Gas,City of Norfolk,Verizon,Hampton Roads Sanitation District,Dominion Virginia Power,,,10,Norfolk International Airport,10,Norfolk International Airport,,,,23,Masonry & Glass,,56234,,,10,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=116480,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=116480
-76.291940784041046,36.845944597359896,1,101 West Main Street,23510,World Trade Center (101 West Main),0,,,,0,0,51710,0,MMende,0,"Harbor Group International, LLC",,,,0,0,0,286090.300172,98856.299954,1,O,http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?PropertyID=238659,3,36.845937,-76.291939,,"Rigney (GONE), Charles",Concrete,Full Service,Office,Membrane,,,293,238659,238659,50019O,{F008AB8F-B2D6-413C-9321-D00E2A13A21B},vacant,,935157,,101 West Main Street,Norfolk,VA,World Trade Center (101 West Main),3595,,0,,0,53,,0,,,0,0,Main Street,0.1,Waterside Drive,Waterside Drive,0.5,I-264,0,2014-08-20T16:26:31.000Z,0,11,1,,,0,,0,Office,0,,,,,0,0,0,,,0,0,244,,1,,0,1,Deborah Ogan,2006-01-01T00:00:00.000Z,0,0,1,,0,,0,0,,,0,,0,247,,0,,,,,,1,1,0,O-1,,"Rooks, Maureen",Norfolk,Virginia Natural Gas,City of Norfolk,Verizon,Hampton Roads Sanitation District,Dominion Virginia Power,,,10,Norfolk International Airport,10,Norfolk International Airport,,,Wet,23,Masonry & Glass,,59000,,,8.500000,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=116489,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=116489
-78.432827853937681,38.671630154083786,1,10 Wallace Avenue,22835,Moore Wallace Business Forms Building,0,,3,480/277,1,0,51139,1,jhollen,0,Rialto Capital Management,,,975000,1,0,0,92849.699853,297036.600026,1,I,http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?PropertyID=237860,3,38.671622,-78.432825,51405,"Lillard, Stephanie",Concrete,,Printing,EPDM,Luray,Propane,299,237860,237860,20457B,{F6638CC6-6F59-4BD9-BC21-1C43B9D91C14},,,,,10 Wallace Avenue,Luray,VA,Moore Wallace Business Forms Building,6053,2839,0,44,0,50,3,0,,112,0,0,Wallace Avenue,2,US 211,New Market - Exit 264,11,I-81,0,2015-05-13T08:27:50.000Z,0,25,0,,,1,,1,Industrial,0,,,5,,1,1,0,,,0,4,384,,0,,0,1,Michelle Mende,,0,0,0,,0,,0,1,,54,1,,0,354,4,0,,,,,,1,1,0,Industrial,,"Lesinski, John",Page,Not Available,Town of Luray,CenturyLink,Town of Luray,Shenandoah Valley Electric Cooperative,,5000,50,Washington Dulles International Airport,5,Luray Caverns Airport,Norfolk Southern Railway Company,,Wet,6,Masonry,Propane,157750,22,14,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=126643,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=126643
-76.426475379991189,36.885373963362575,1,5801 Harbour View Blvd,23435,LakeView Technology Center II,0,,,,0,0,51800,0,MMende,0,Robinson Sigma,,,,1,0,0,273951.900166,102822.600022,1,I,http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?PropertyID=236104,3,36.885367,-76.426473,,"Holt, Deanna",Concrete,,Office,,,,301,236104,236104,50023B,{06434EBD-B4E8-4EA1-89D4-E14A788D804E},,,,,5801 Harbour View Blvd,Suffolk,VA,LakeView Technology Center II,3945,5793,0,,0,53,,0,,,0,0,Harbour View Blvd,0.2,College Drive,,0.5,I-664,0,2014-12-08T08:32:43.000Z,0,5,1,0,,0,,0,Office,0,,,,,0,0,0,,,0,0,244,,1,,0,1,Tom OGrady,1998-09-14T00:00:00.000Z,0,0,1,,0,,0,0,,,0,,0,256,,0,,,,,,1,1,0,O/I,,"Harbour, Robert",Suffolk,Columbia Gas of Virginia,City of Suffolk,Cox Communications,Hampton Roads Sanitation District,Dominion Virginia Power,,,15,Norfolk International Airport,9,Hampton Roads Executive Airport,,,Wet,23,Masonry & Glass,,86400,18,18,,,,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=120985,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=120985
